share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.448349,1514,0,0,1764699,109591.8,1884,.4408491,3
.4483653,1515,0,1,1809341,107526.6,1867,.4529294,6
.4483935,1516,0,0,984798,109233,1872,.4545926,-1
.4483984,1517,0,0,1340279,110670.7,1866,.4561374,3
.4484228,1518,0,0,1948728,108899.4,1887,.453953,2
.448516,1519,0,1,2465398,109245.7,1858,.4542379,6
.448569,1520,0,0,2456204,108030.9,1893,.4607244,2
.448622,1521,0,0,1514970,107102,1854,.4583727,2
.448648,1522,0,1,1857849,109402.1,1885,.4552601,6
.4486662,1523,0,0,1605848,107423.9,1852,.455203,0
.4486991,1524,0,0,1014353,108172.6,1887,.4593767,1
.4488684,1525,0,1,1043301,107926.1,1873,.4515361,7
.4489341,1526,0,0,1726255,107426.7,1871,.4560295,1
.449013,1527,0,0,1348528,107623.5,1850,.4610342,1
.4490135,1528,0,0,1678110,106915,1879,.4536385,1
.4490317,1529,0,0,2012806,107447.2,1889,.4585453,2
.4490914,1530,0,0,2204486,107561.5,1856,.4598138,3
.4490974,1531,0,0,916538,107860.6,1895,.4492424,1
.4492773,1532,0,0,1770537,108369.3,1859,.4558741,4
.4492971,1533,0,0,958260,108691.4,1885,.4634739,1
.4493647,1534,0,0,488519,108909.9,1872,.4579475,1
.4494021,1535,0,0,2051347,108254.4,1855,.4655212,1
.4494827,1536,0,0,1951073,108604,1875,.4637956,-1
.4495752,1537,0,0,2011380,108999.3,1867,.4634556,3
.4496249,1538,0,0,1404707,108277.7,1888,.4554454,2
.4496567,1539,0,0,1725306,109616,1889,.4732133,2
.4496884,1540,0,0,728697,108271.9,1875,.4548418,0
.4497191,1541,0,1,1759509,108580.5,1873,.4608437,6
.4498203,1542,0,0,2098406,108275.9,1869,.4608685,2
.4498754,1543,0,0,2116252,107303.3,1889,.4613983,4
.4499071,1544,0,0,1128979,109533.1,1866,.4644017,2
.4499784,1545,0,0,2802041,109424.8,1869,.4627161,1
.4500275,1546,0,1,1580962,109305.6,1872,.4550422,8
.4500943,1547,0,0,2181460,109497.2,1855,.4681467,2
.4501149,1548,0,0,919937,106136.8,1855,.4617435,2
.4501854,1549,0,0,651585,109022.6,1869,.4613608,2
.4502118,1550,0,1,707276,108234.5,1876,.4667133,7
.450231,1551,0,0,1279246,106157.4,1890,.4668453,2
.4504002,1552,0,0,1257249,108057.3,1889,.4474297,4
.4506539,1553,0,0,1159497,109126.9,1887,.4606236,3
.4507582,1554,0,1,1236332,107802.8,1852,.4627947,7
.4508967,1555,0,0,1473272,109614.6,1873,.4662567,3
.4509839,1556,0,0,1630232,110101.7,1882,.4635139,3
.4510739,1557,0,0,1365343,108693.2,1893,.4690625,3
.4510894,1558,0,0,1940688,106914.9,1891,.4685386,2
.4511538,1559,0,1,1952084,108183.8,1852,.4762911,6
.4511607,1560,0,0,1358095,108518.6,1892,.460548,1
.451173,1561,0,0,1657656,106477.1,1893,.4723115,1
.4511749,1562,0,1,960534,109033,1880,.4775083,6
.4512635,1563,0,1,1449328,108307.4,1874,.4769889,7
.4512957,1564,0,0,1788209,107507,1854,.4734735,3
.4513474,1565,0,0,1367378,107382.4,1893,.4685671,1
.4514025,1566,0,0,2087171,107503.1,1858,.4758807,2
.4514065,1567,0,0,1084999,105519.6,1853,.474211,2
.4515689,1568,0,0,1412042,105984.9,1850,.4644642,0
.4516235,1569,0,0,1782656,106163.1,1884,.4770377,2
.4516447,1570,0,1,941332,107803.6,1891,.4622799,6
.4516816,1571,0,0,1424740,106852,1883,.4564242,2
.4517053,1572,0,1,2184773,107842.4,1850,.4663696,7
.4517435,1573,0,1,1774688,108997.8,1852,.4629483,6
.451766,1574,0,0,966341,108508.6,1885,.4773146,2
.4521079,1575,0,0,1514694,106720.8,1862,.4743047,3
.4521736,1576,0,1,932848,107647.3,1863,.4702108,8
.4521783,1577,0,0,1475861,107733,1856,.4824398,3
.4522461,1578,0,0,1598062,107327.1,1883,.4762719,2
.4523908,1579,0,0,1796723,107296.8,1872,.4700667,2
.4524123,1580,0,1,1138897,106908.8,1863,.4701129,6
.4524967,1581,0,0,2390869,108945.1,1868,.4823545,2
.4524987,1582,0,1,1060786,107610.6,1852,.4734283,7
.4526284,1583,0,1,1770568,108367.6,1856,.474234,6
.4526392,1584,0,1,913653,106303,1893,.4812463,5
.4526831,1585,0,0,1499323,108717.9,1868,.4719414,1
.4526835,1586,0,1,1804209,107051.5,1891,.4825933,6
.4526934,1587,0,1,2611606,107286.7,1876,.4784574,5
.4528228,1588,0,0,682724,106591.5,1871,.4647785,2
.4529015,1589,0,1,2071352,107969.1,1883,.4711201,7
.4529478,1590,0,0,1913847,107474.4,1889,.4781421,2
.4529661,1591,0,1,1604529,106538.9,1893,.4715081,4
.4529699,1592,0,0,1970621,110167.3,1877,.4774757,2
.4529817,1593,0,0,2285412,109082.4,1861,.4722946,2
.4530787,1594,0,0,1571350,108269.6,1852,.4736189,0
.4533119,1595,0,1,901437,108028.2,1851,.4714323,7
.4533278,1596,0,0,1803515,107734.5,1860,.4724537,4
.4533797,1597,0,0,1039520,108387.5,1878,.4838145,1
.4534221,1598,0,1,1327621,107294.9,1876,.4799559,6
.4534547,1599,0,1,2273542,107359.9,1868,.4733941,7
.4537202,1600,0,0,1464631,107249.4,1861,.4781375,2
.4537366,1601,0,0,2834473,107045.4,1871,.4829141,3
.4537442,1602,0,0,1317144,108576.5,1869,.4864738,1
.4537923,1603,0,0,1372662,107936.7,1869,.4841868,1
.4538055,1604,0,1,921287,106747.1,1860,.4692747,8
.4538958,1605,0,0,1163008,106044.3,1890,.4887322,3
.4539072,1606,0,1,2593099,107041.5,1861,.4806994,7
.4539437,1607,0,0,2118302,107269.6,1853,.4773711,2
.4539586,1608,0,0,1388839,107951.7,1892,.4832033,3
.4540106,1609,0,0,1007209,106092.2,1884,.48535,2
.454055,1610,0,1,1343625,107092.3,1855,.4853386,6
.4542276,1611,0,0,2863832,107233.2,1873,.4760559,0
.454228,1612,0,1,1266557,106136.4,1874,.4772972,8
.4542545,1613,0,0,1260819,106957.8,1879,.4836506,0
.4542774,1614,0,0,609921,107437.8,1891,.4837376,1
.4542937,1615,0,1,753480,107658.7,1895,.4867339,8
.45435,1616,0,0,1408221,107722.7,1892,.490822,3
.4544469,1617,0,0,1451269,105125.5,1867,.4815666,6
.4544737,1618,0,0,2792157,107513.1,1877,.4873453,1
.4545915,1619,0,0,1464210,107104.2,1854,.4938219,3
.454715,1620,0,0,1372428,106798.3,1855,.483274,2
.4547175,1621,0,0,1418790,106405,1884,.4869604,3
.454892,1622,0,1,403027,105906.2,1850,.4876463,7
.4548981,1623,0,0,1679675,105860.3,1870,.4844741,2
.4549671,1624,0,0,1316572,105681.6,1853,.4965431,4
.4551294,1625,0,0,1654644,106047.2,1854,.4852469,0
.4552806,1626,0,1,2359781,106410.1,1865,.4973507,8
.4553144,1627,0,0,1407086,106532.3,1876,.4881849,3
.4553178,1628,0,0,1830091,109692.8,1863,.494082,4
.4553404,1629,0,0,1472669,107426.6,1869,.4928271,4
.4554247,1630,0,0,857418,106586.6,1884,.4904987,4
.4556097,1631,0,0,1475737,106887.9,1871,.4868558,2
.4557365,1632,0,0,2245886,105110.5,1859,.485138,5
.4557477,1633,0,0,1283324,107671.5,1851,.4876823,1
.4557836,1634,0,1,1217212,108578.1,1883,.4771086,7
.4558095,1635,0,0,1769160,104634.6,1887,.4943681,2
.4558187,1636,0,0,2381686,106255.3,1891,.4888841,2
.4558848,1637,0,0,439678,107462.3,1866,.4949751,2
.4559297,1638,0,0,2257914,106561.3,1884,.4851087,2
.4559394,1639,0,1,1797069,106988.7,1860,.4949994,8
.4559819,1640,0,0,1425749,104577,1876,.5026718,2
.4560238,1641,0,0,1625018,105272.9,1862,.504175,2
.4560364,1642,0,1,1643955,107174.2,1873,.4907669,7
.4560599,1643,0,0,1844155,109451.9,1863,.4960547,4
.4560677,1644,0,0,1674806,104141.1,1874,.4983562,2
.456091,1645,0,0,1816343,105087.5,1880,.5015712,1
.4561627,1646,0,0,1195206,106904.8,1860,.4897819,1
.4561646,1647,0,0,2097063,107034.1,1888,.5021843,4
.4561804,1648,0,0,2094401,107241.4,1858,.4878442,2
.4561853,1649,0,0,2448784,108650.1,1866,.5086171,2
.4562107,1650,0,1,1838746,106505.7,1853,.4959097,8
.4562187,1651,0,0,1760747,107309.1,1876,.4982559,1
.4562436,1652,0,0,2259259,107772.7,1852,.4925292,2
.4562702,1653,0,0,1962697,106285.6,1887,.5014386,1
.4563456,1654,0,0,1876880,106157.9,1865,.487081,3
.4563741,1655,0,0,1618412,107402.2,1889,.4953659,5
.4565842,1656,0,0,1671904,106700.2,1858,.4961038,3
.4566272,1657,0,0,1527933,106512.7,1851,.4941744,2
.4567945,1658,0,1,1537194,106264.9,1852,.4941336,7
.4568764,1659,0,0,1240797,106387.5,1887,.493146,3
.4569226,1660,0,1,2117236,105365.9,1882,.4940684,7
.4571453,1661,0,0,1365865,105454.8,1871,.501771,2
.4571792,1662,0,0,1789858,105730.7,1862,.4948595,2
.4572973,1663,0,0,1419893,105499.6,1874,.4963201,0
.4573378,1664,0,0,1070831,106124.9,1894,.5055152,2
.4574134,1665,0,1,2190473,105774.5,1856,.500695,8
.4575069,1666,0,0,1794378,107130.6,1876,.5081022,2
.4575165,1667,0,1,1331099,107700,1853,.5035177,6
.457539,1668,0,0,2159010,106428.3,1859,.5011287,1
.4576191,1669,0,0,1075857,105762,1865,.4945956,2
.4576795,1670,0,1,1321600,104485.7,1890,.5072168,6
.4577852,1671,0,0,1731726,107469,1882,.5055503,0
.4578493,1672,0,0,1888739,105197.4,1890,.500521,2
.4578503,1673,0,0,1336425,106936.6,1888,.4948885,1
.45786,1674,0,0,1269569,105203.7,1871,.5020112,3
.4578618,1675,0,1,1322930,106596.9,1885,.5056562,6
.4579405,1676,0,0,1346117,106959.5,1886,.5046415,2
.4579518,1677,0,0,1034785,104459.7,1884,.49264,0
.4580353,1678,0,1,1364203,107741.4,1882,.5022303,5
.4580769,1679,0,0,2405144,105069.2,1873,.4944123,2
.4580959,1680,0,0,2057108,106333.4,1863,.5049072,1
.4581488,1681,0,0,1633703,105838,1892,.5072021,1
.4582511,1682,0,1,1971579,106807.7,1855,.5133924,6
.4582726,1683,0,0,1113799,105891,1850,.4980088,1
.4582966,1684,0,0,1751251,105660.8,1862,.4940038,2
.4583106,1685,0,1,1254938,105009.8,1852,.5035403,7
.4583257,1686,0,0,1523855,105456.8,1861,.5017599,2
.4584185,1687,0,0,912207,104733.1,1864,.5099236,3
.4584368,1688,0,1,1367002,106651,1875,.5050385,9
.45846,1689,0,0,1349684,105610.8,1883,.4978633,3
.4584872,1690,0,1,2111739,105671.9,1886,.5089869,5
.4586501,1691,0,1,2156068,106577.7,1876,.5055422,5
.4587051,1692,0,0,1433035,106186.3,1881,.5147834,3
.4587461,1693,0,0,1994651,105449.3,1870,.5095428,0
.45885,1694,0,0,1621969,104977.9,1895,.5076055,1
.4589093,1695,0,0,766993,104732.7,1895,.507142,1
.4589431,1696,0,1,1370914,108532.7,1858,.5077353,7
.4589632,1697,0,1,1559915,105518,1881,.5063961,8
.4590591,1698,0,0,1873652,107783.6,1887,.5171926,3
.4590994,1699,0,1,2312681,104856.5,1858,.5100694,6
.4591128,1700,0,0,1491769,104934.7,1858,.512484,2
.4591634,1701,0,0,2054124,105849.2,1874,.5130084,3
.4592105,1702,0,1,833409,104236.8,1882,.5112648,7
.4592428,1703,0,0,1194688,105663.1,1879,.5111778,3
.4593216,1704,0,1,1475241,105678.2,1877,.5133262,8
.4594251,1705,0,0,1269457,105244.3,1891,.5166691,2
.4594411,1706,0,0,2545342,107214.2,1870,.514976,2
.4594645,1707,0,1,1075352,105915.9,1883,.5052193,8
.4595655,1708,0,1,2099582,104258.2,1883,.5120714,8
.4595749,1709,0,0,1342846,104981.1,1878,.5117118,2
.4595762,1710,0,1,1548294,105026.9,1867,.5104342,6
.4595847,1711,0,0,1875758,105079.4,1894,.5121537,1
.4596083,1712,0,0,1992973,106413.4,1880,.5102136,3
.4596529,1713,0,0,1821564,105061.6,1888,.5135574,1
.4597601,1714,0,0,1686985,104922.8,1851,.5088935,0
.4598815,1715,0,0,1389169,107835.8,1870,.5210252,3
.45993,1716,0,1,2945510,104665.8,1888,.5085739,6
.4599506,1717,0,0,1194873,106358.5,1851,.5049497,2
.4599737,1718,0,0,1514624,103436.9,1887,.5135005,2
.4599841,1719,0,0,1946822,104057.6,1882,.5159721,2
.4600047,1720,0,0,315871,104598.3,1885,.519721,0
.4600313,1721,0,0,2222183,105950.8,1883,.5095865,2
.4600375,1722,0,0,1160338,104715,1870,.5135367,1
.4600447,1723,0,0,1494804,106226.5,1882,.5252645,1
.4600525,1724,0,0,1325757,105225.9,1870,.5055962,3
.4600787,1725,0,1,2058137,106231.9,1852,.5156791,7
.4602263,1726,0,0,1317553,107374.6,1886,.5133675,2
.4602685,1727,0,0,833417,105072.6,1871,.5287782,2
.4602948,1728,0,0,2277516,104362.5,1892,.5159314,0
.460357,1729,0,0,1244249,105387.3,1885,.522115,2
.4603781,1730,0,0,1108044,104816.5,1851,.5184165,1
.460398,1731,0,0,1344721,106251.1,1882,.5126972,3
.4604343,1732,0,0,1338135,105221,1866,.5158587,2
.4605444,1733,0,0,1177779,103951.1,1882,.5252038,3
.4605796,1734,0,1,1255459,105011.1,1850,.5234765,6
.4605807,1735,0,0,1775072,102916.6,1890,.524772,2
.460637,1736,0,1,1045005,104444.1,1885,.517758,8
.4607021,1737,0,0,1524743,105823.1,1874,.5370649,2
.4608416,1738,0,0,1360421,105091.5,1851,.5169053,4
.4608495,1739,0,0,1499817,105063.2,1881,.5244246,2
.4608583,1740,0,0,2386469,104591.5,1867,.5230726,1
.4608674,1741,0,1,1865492,105207.1,1864,.523441,7
.4608901,1742,0,0,1337769,104204,1886,.5188522,1
.4609657,1743,0,0,1982547,103807.9,1851,.5307801,2
.4610012,1744,0,0,2006605,104042,1888,.530276,2
.4610231,1745,0,1,1337637,104943.8,1852,.5223657,6
.461026,1746,0,0,1025107,105259.7,1864,.5229192,4
.4610672,1747,0,1,917339,103984.4,1851,.5263988,6
.4611211,1748,0,0,1210285,105194.3,1854,.5235119,1
.4611236,1749,0,0,1159567,103630.7,1891,.5277525,1
.4612591,1750,0,1,1931922,103460.6,1883,.5208086,9
.4612832,1751,0,0,1313590,104784.6,1874,.5273424,2
.4613197,1752,0,0,985277,103638.8,1891,.5202987,3
.4613718,1753,0,0,2099148,104980.5,1877,.5294511,4
.4613972,1754,0,1,2390862,104641.9,1863,.5292573,7
.4615047,1755,0,0,1927629,105600.7,1864,.524489,2
.4615189,1756,0,0,1561373,105839.4,1861,.5312042,2
.461622,1757,0,0,1276745,105373.1,1863,.5157567,1
.4616332,1758,0,0,1583228,104815.3,1857,.53903,3
.4616358,1759,0,0,2153777,102639.6,1888,.5281851,2
.4616858,1760,0,0,889671,103003.7,1869,.5269236,0
.4618434,1761,0,1,1423181,106017.5,1886,.521275,6
.4618444,1762,0,1,1242092,103343.8,1852,.5324861,7
.4618722,1763,0,0,1619383,105019.7,1876,.5188198,3
.4618796,1764,0,0,1896401,104387.2,1866,.5177963,4
.4619729,1765,0,0,1342915,105296.4,1869,.5317085,1
.4620199,1766,0,0,1696738,106334.1,1861,.5284917,3
.4621901,1767,0,0,1817288,105277.5,1873,.5308757,1
.4622435,1768,0,0,328307,103809.2,1880,.5336891,5
.462283,1769,0,1,1130766,103849.1,1878,.5274812,6
.4623227,1770,0,0,1981375,104806.4,1852,.5377659,2
.4623913,1771,0,1,2083968,103961.5,1860,.5319271,7
.4625832,1772,0,0,1009675,104280.4,1864,.5316026,2
.4627035,1773,0,0,1934792,104765.8,1893,.5294516,2
.4630021,1774,0,1,1583261,104137.8,1856,.5360151,5
.4631241,1775,0,0,1829214,104827.6,1856,.5328302,1
.4632758,1776,0,0,175210,102435.3,1856,.5351359,2
.4633267,1777,0,0,2082310,105233.4,1895,.5290551,3
.4633569,1778,0,1,-31713,102988,1886,.5339843,6
.4634921,1779,0,0,2584331,104242.7,1886,.5318456,1
.4635415,1780,0,0,1816556,104403.3,1873,.5391497,1
.4635616,1781,0,1,824889,104097.8,1855,.5336812,9
.4636105,1782,0,1,1345421,105711.9,1875,.5397512,6
.4636701,1783,0,0,1705676,103276.5,1851,.5366391,1
.463681,1784,0,1,1678899,105163.1,1865,.5285078,6
.4636841,1785,0,0,1943229,103898.6,1895,.539032,1
.4637608,1786,0,0,1354649,104706.2,1871,.538796,3
.4637801,1787,0,0,841045,103770.2,1890,.5277421,1
.4637965,1788,0,0,1838247,102894.1,1850,.5358107,2
.4638427,1789,0,1,1528915,104622.2,1873,.5336691,6
.4638442,1790,0,0,796339,104911.1,1851,.5410038,1
.4639457,1791,0,0,952022,103690.1,1877,.5395641,1
.4640269,1792,0,0,814801,104285.6,1889,.5405179,4
.4640884,1793,0,1,1974207,105127.7,1872,.532865,7
.4643052,1794,0,0,1393629,104704.7,1892,.5445358,3
.4644905,1795,0,0,1855049,104917.7,1860,.5276718,3
.464494,1796,0,1,1495694,105258,1892,.5464716,8
.4645686,1797,0,0,1512541,102426.2,1886,.5417296,3
.4645835,1798,0,0,1343733,104081.4,1859,.5455285,1
.4646634,1799,0,0,1979147,102259.5,1870,.539304,0
.4647363,1800,0,0,1557353,103567.8,1874,.5460302,1
.4647527,1801,0,1,1064787,103475.1,1859,.5390807,7
.4648273,1802,0,0,2662921,104414.4,1867,.5501278,3
.4648314,1803,0,0,1276530,103442,1851,.5422875,2
.4648531,1804,0,0,1010296,102551.5,1850,.5475581,2
.4648914,1805,0,0,2412309,104188.6,1862,.5380732,2
.464897,1806,0,1,937426,103482.4,1862,.5525138,6
.4649607,1807,0,0,695920,104385.5,1859,.5326151,2
.4649841,1808,0,0,1415280,105445.6,1872,.5446537,2
.4650123,1809,0,0,2358815,103570,1890,.5348963,0
.4651163,1810,0,1,1962590,104684.1,1865,.5395023,7
.4651424,1811,0,0,1038919,101985.1,1859,.5383158,2
.4652495,1812,0,0,984248,104305.5,1866,.5480283,2
.4652554,1813,0,1,1214598,103658.7,1865,.5514845,7
.4653176,1814,0,0,1101544,104053.6,1857,.5462044,2
.4654851,1815,0,1,2017347,105472.7,1886,.5441689,7
.4655131,1816,0,1,1250672,101546.4,1869,.547699,8
.4656514,1817,0,0,1737187,103434.9,1873,.5459322,2
.4656618,1818,0,0,1061689,105872.8,1887,.5421699,3
.4656691,1819,0,0,2246966,103060.6,1860,.5418694,2
.4656793,1820,0,0,1196006,102592.8,1881,.5499825,3
.4656877,1821,0,0,1044571,103989.2,1859,.5434517,2
.465701,1822,0,1,1110630,103945,1884,.5566172,7
.4657257,1823,0,0,1175655,104655.2,1879,.5521412,1
.4658224,1824,0,0,1919885,103263.1,1891,.5444537,3
.4658335,1825,0,0,2333022,104258.9,1859,.5428708,2
.4658553,1826,0,1,1156356,103929.1,1891,.5448227,7
.4659114,1827,0,0,1299232,103189.9,1864,.545674,3
.4660589,1828,0,1,1350834,103988.6,1851,.5445344,10
.4660613,1829,0,0,1485828,103421.7,1885,.5507597,1
.4660757,1830,0,0,951875,103703.4,1891,.5522074,2
.4661558,1831,0,0,1868759,102899.6,1875,.543093,3
.4662684,1832,0,0,953098,103508.6,1873,.5451921,1
.4662755,1833,0,0,851070,103000.1,1872,.5480896,2
.466343,1834,0,1,2386523,101694.1,1861,.5530338,8
.4664018,1835,0,0,1558056,103886.5,1871,.5504591,0
.4664372,1836,0,1,1018572,103265.8,1885,.552084,9
.4664406,1837,0,0,1952701,104534.8,1887,.5546327,1
.466608,1838,0,0,1567277,104018.7,1867,.559723,0
.4666749,1839,0,0,1549916,104622.9,1854,.5510836,1
.4667585,1840,0,0,1193030,104797.7,1887,.5446976,1
.4668641,1841,0,0,1637917,102333.1,1869,.5513468,2
.4668716,1842,0,0,1463659,104778.5,1880,.5593481,1
.4670187,1843,0,0,1249945,103108.1,1883,.5484481,1
.4671015,1844,0,1,1489673,102938,1865,.5509169,7
.4671574,1845,0,0,1008259,102338,1877,.5443364,3
.4671823,1846,0,1,1680861,102712.2,1856,.5476578,5
.4671894,1847,0,0,1813165,103382.8,1880,.5561641,3
.4672125,1848,0,0,1100772,102665.1,1873,.5615472,1
.4673374,1849,0,1,1519490,102783,1858,.5539687,7
.4674568,1850,0,1,1560460,103125.8,1851,.5667269,7
.467461,1851,0,1,1637745,103446.3,1850,.55618,5
.4675065,1852,0,0,1674039,101640.1,1871,.5598872,3
.4675799,1853,0,0,2709696,101995.3,1869,.5614989,3
.4675846,1854,0,0,1347727,102756.6,1865,.5592917,4
.4676066,1855,0,0,1271437,103203.8,1857,.5541967,0
.4676774,1856,0,0,2178549,101978.4,1880,.5585437,2
.4676991,1857,0,0,1786187,104919,1875,.5494431,3
.4677047,1858,0,0,2550444,103550,1868,.5563483,3
.4677597,1859,0,1,1591577,103854.2,1876,.5637966,7
.4678674,1860,0,0,1708242,103365.5,1890,.5601627,3
.4679165,1861,0,0,864909,103753,1885,.5618428,1
.4679182,1862,0,0,1959870,102598.6,1883,.5547382,1
.467981,1863,0,0,1752695,102374.8,1886,.5542544,2
.4680973,1864,0,1,1437186,102400.5,1863,.5638857,8
.4681009,1865,0,0,1840156,103922.6,1875,.5585019,2
.4681125,1866,0,1,1464833,101952.7,1879,.5616854,7
.4681899,1867,0,0,1218548,103470.3,1885,.5621648,3
.4682284,1868,0,1,1739790,101354.5,1887,.5591612,7
.4682438,1869,0,0,2201212,104473.8,1858,.5596972,2
.4682891,1870,0,1,925519,104418.7,1871,.5594769,7
.4683012,1871,0,0,1287685,101936.4,1879,.5588774,3
.4683062,1872,0,0,1120378,102147.8,1866,.5710263,3
.4683713,1873,0,0,1172784,104247,1876,.5601304,1
.4684035,1874,0,0,1794881,102985,1878,.5615725,4
.4684436,1875,0,1,1513238,101946.8,1884,.5625835,7
.468521,1876,0,0,1650950,102191.7,1889,.560279,1
.468584,1877,0,0,1367478,102066,1862,.5674669,1
.4686167,1878,0,0,1243102,102963.8,1882,.5556409,1
.4687113,1879,0,0,1554913,101265.5,1861,.5641922,2
.4689167,1880,0,0,1635884,101964.5,1882,.578543,3
.4689285,1881,0,1,1463030,101623.7,1886,.560362,6
.4689482,1882,0,0,2022755,101777,1856,.5729539,2
.469049,1883,0,0,1250619,101564.6,1868,.5668247,2
.4690892,1884,0,0,917027,101549.3,1867,.5679001,2
.4690911,1885,0,0,1732219,100977.6,1854,.5597007,2
.4691477,1886,0,1,901612,102687.3,1882,.5663335,8
.4692103,1887,0,1,1774398,104630.4,1892,.569521,9
.4692196,1888,0,0,1464404,101472.4,1859,.5692416,1
.4692313,1889,0,0,2433107,101460.3,1894,.5699915,1
.4693027,1890,0,1,1961026,102965.7,1884,.5676074,8
.4693033,1891,0,0,2055279,102262.4,1873,.562645,2
.4693416,1892,0,0,1579956,100988.5,1863,.5642422,1
.4693572,1893,0,0,1268728,100700.6,1863,.5625647,3
.4694701,1894,0,0,2060508,100527.7,1883,.5668014,3
.4694732,1895,0,0,1729165,101205.7,1872,.5646048,2
.4695122,1896,0,1,1540065,101060.9,1865,.5747972,7
.4695224,1897,0,0,876146,103082,1856,.573875,1
.4696732,1898,0,1,1770153,103391.6,1851,.5739429,8
.4697334,1899,0,0,1211698,101274.3,1879,.5647411,2
.469805,1900,0,0,1161202,100596.7,1882,.5702387,2
.4699547,1901,0,0,876400,101810.3,1879,.567604,1
.4700576,1902,0,0,3289455,101264.3,1868,.5689523,4
.4700603,1903,0,0,1696687,100513.8,1880,.5717581,0
.4702023,1904,0,1,2590310,101746,1856,.5740097,7
.4702033,1905,0,0,1911427,101776.8,1856,.5621691,2
.4702561,1906,0,1,2043535,101779.8,1883,.5833513,7
.4702768,1907,0,0,1684071,103081.8,1875,.5737583,3
.470402,1908,0,0,1765597,101544.8,1886,.5702108,2
.4704112,1909,0,0,1110002,100120,1888,.5620017,1
.4704154,1910,0,0,1190902,102329.8,1853,.5706994,-1
.4704632,1911,0,0,1873625,102386.1,1863,.5715886,0
.4704741,1912,0,0,2068508,101652.4,1858,.5723535,2
.4706003,1913,0,0,1426216,101265.7,1878,.579818,2
.4707127,1914,0,0,1302890,101534.2,1884,.5779169,2
.4707622,1915,0,0,1212896,101988.5,1859,.5741691,1
.4707684,1916,0,0,595099,101709.6,1864,.5734252,2
.4707804,1917,0,0,998089,100961.3,1873,.5813336,2
.4707851,1918,0,0,915183,102926.1,1883,.5806848,2
.4708295,1919,0,0,1032853,102037.8,1886,.567853,0
.4709982,1920,0,1,1138752,101596.2,1885,.5730299,9
.4710797,1921,0,1,1350197,101828.3,1891,.566955,6
.4710804,1922,0,0,1137680,100963.2,1867,.5706624,2
.4711253,1923,0,0,2136380,101825.4,1870,.5725045,0
.471126,1924,0,0,1042416,101285.6,1887,.5778827,3
.471171,1925,0,0,1578681,103524.9,1855,.5865396,3
.4712132,1926,0,1,985680,99821.64,1866,.57775,4
.4712622,1927,0,0,1569263,101879.1,1859,.5794616,1
.4712695,1928,0,0,1037559,100250.4,1892,.5860637,2
.4713751,1929,0,0,1094597,101160.6,1876,.5867705,1
.4714391,1930,0,0,2189892,101907.9,1870,.5762631,1
.4714966,1931,0,0,1017164,99581.18,1862,.5827288,4
.4714969,1932,0,0,1695579,102222.2,1882,.5750359,2
.4714978,1933,0,0,1270868,103022.9,1890,.5792054,4
.4715106,1934,0,0,1965841,100379.4,1862,.5845419,2
.4715395,1935,0,0,2580936,99346.82,1870,.5796609,0
.4716322,1936,0,0,1831063,102027.8,1866,.5780767,3
.4718584,1937,0,0,1087281,102445.4,1894,.5863258,1
.4718761,1938,0,0,1821216,101005.2,1866,.5822737,1
.4719236,1939,0,1,795771,102153,1854,.580235,7
.4719511,1940,0,0,1245196,101034.4,1881,.584319,2
.472104,1941,0,0,1673654,100808.7,1861,.582416,1
.4721124,1942,0,0,1936242,98836.44,1880,.5904297,3
.4722321,1943,0,0,1329669,98812.88,1885,.5883501,3
.4722928,1944,0,0,2672137,100021.8,1853,.5860577,1
.4723509,1945,0,1,1451486,102760.5,1889,.5810196,8
.472351,1946,0,0,1537412,101159.2,1868,.5861082,2
.4723937,1947,0,1,1950318,100527.1,1858,.5832801,6
.4724691,1948,0,1,1766331,100706.7,1861,.5828901,5
.4724811,1949,0,0,1423751,100155.7,1862,.5839713,2
