"","year","hh_id","ev_purchase_year","electricity_use","treat","post"
"3508",2016,319,NA,-1206.699,0,1
"3509",2017,319,NA,-1082.461,0,1
"3510",2007,320,NA,1077.597,0,0
"3511",2008,320,NA,872.3181,0,0
"3512",2009,320,NA,1354.997,0,0
"3513",2010,320,NA,1018.38,0,0
"3514",2011,320,NA,32.29504,0,0
"3515",2012,320,NA,372.5525,0,0
"3516",2013,320,NA,-194.5122,0,1
"3517",2014,320,NA,-82.27295,0,1
"3518",2015,320,NA,-281.9497,0,1
"3519",2016,320,NA,-1112.024,0,1
"3520",2017,320,NA,-946.5278,0,1
"3521",2007,321,NA,949.0477,0,0
"3522",2008,321,NA,813.9242,0,0
"3523",2009,321,NA,988.6886,0,0
"3524",2010,321,NA,788.6494,0,0
"3525",2011,321,NA,-60.10547,0,0
"3526",2012,321,NA,452.7349,0,0
"3527",2013,321,NA,-127.5585,0,1
"3528",2014,321,NA,-193.6992,0,1
"3529",2015,321,NA,-371.2175,0,1
"3530",2016,321,NA,-1243.016,0,1
"3531",2017,321,NA,-1124.322,0,1
"3532",2007,322,NA,998.9773,0,0
"3533",2008,322,NA,748.4213,0,0
"3534",2009,322,NA,1325.036,0,0
"3535",2010,322,NA,672.2506,0,0
"3536",2011,322,NA,430.2869,0,0
"3537",2012,322,NA,284.171,0,0
"3538",2013,322,NA,-313.515,0,1
"3539",2014,322,NA,-331.5695,0,1
"3540",2015,322,NA,-533.0122,0,1
"3541",2016,322,NA,-1208.609,0,1
"3542",2017,322,NA,-1020.735,0,1
"3543",2007,323,NA,961.9899,0,0
"3544",2008,323,NA,928.54,0,0
"3545",2009,323,NA,1109.138,0,0
"3546",2010,323,NA,712.3259,0,0
"3547",2011,323,NA,-62.67969,0,0
"3548",2012,323,NA,366.6245,0,0
"3549",2013,323,NA,-235.402,0,1
"3550",2014,323,NA,-82.82837,0,1
"3551",2015,323,NA,-395.1812,0,1
"3552",2016,323,NA,-1073.719,0,1
"3553",2017,323,NA,-1064.561,0,1
"3554",2007,324,NA,1148.697,0,0
"3555",2008,324,NA,736.1327,0,0
"3556",2009,324,NA,1192.971,0,0
"3557",2010,324,NA,773.5394,0,0
"3558",2011,324,NA,75.28381,0,0
"3559",2012,324,NA,424.1475,0,0
"3560",2013,324,NA,-314.5178,0,1
"3561",2014,324,NA,-250.5952,0,1
"3562",2015,324,NA,-487.1962,0,1
"3563",2016,324,NA,-1181.581,0,1
"3564",2017,324,NA,-1036.989,0,1
"3565",2007,325,NA,1092.556,0,0
"3566",2008,325,NA,873.7399,0,0
"3567",2009,325,NA,1068.781,0,0
"3568",2010,325,NA,948.9263,0,0
"3569",2011,325,NA,173.6587,0,0
"3570",2012,325,NA,556.2339,0,0
"3571",2013,325,NA,-331.8345,0,1
"3572",2014,325,NA,-255.4928,0,1
"3573",2015,325,NA,-522.0128,0,1
"3574",2016,325,NA,-1176.718,0,1
"3575",2017,325,NA,-871.8267,0,1
"3576",2007,326,NA,1066.272,0,0
"3577",2008,326,NA,875.9155,0,0
"3578",2009,326,NA,1031.181,0,0
"3579",2010,326,NA,872.6387,0,0
"3580",2011,326,NA,-108.522,0,0
"3581",2012,326,NA,351.3833,0,0
"3582",2013,326,NA,-352.9731,0,1
"3583",2014,326,NA,-353.1395,0,1
"3584",2015,326,NA,-478.1306,0,1
"3585",2016,326,NA,-1250.812,0,1
"3586",2017,326,NA,-961.5734,0,1
"3587",2007,327,NA,1109.732,0,0
"3588",2008,327,NA,699.889,0,0
"3589",2009,327,NA,1188.43,0,0
"3590",2010,327,NA,834.8193,0,0
"3591",2011,327,NA,144.9197,0,0
"3592",2012,327,NA,426.3237,0,0
"3593",2013,327,NA,-254.0613,0,1
"3594",2014,327,NA,-249.9279,0,1
"3595",2015,327,NA,-409.6169,0,1
"3596",2016,327,NA,-1277.512,0,1
"3597",2017,327,NA,-1029.689,0,1
"3598",2007,328,NA,989.4037,0,0
"3599",2008,328,NA,664.0806,0,0
"3600",2009,328,NA,1099.171,0,0
"3601",2010,328,NA,811.708,0,0
"3602",2011,328,NA,41.90979,0,0
"3603",2012,328,NA,236.4253,0,0
"3604",2013,328,NA,-259.3568,0,1
"3605",2014,328,NA,-151.1729,0,1
"3606",2015,328,NA,-427.5215,0,1
"3607",2016,328,NA,-1166.122,0,1
"3608",2017,328,NA,-873.4106,0,1
"3609",2007,329,NA,995.1011,0,0
"3610",2008,329,NA,1008.614,0,0
"3611",2009,329,NA,1340.529,0,0
"3612",2010,329,NA,850.2559,0,0
"3613",2011,329,NA,1.460693,0,0
"3614",2012,329,NA,452.2412,0,0
"3615",2013,329,NA,-161.0533,0,1
"3616",2014,329,NA,-96.3335,0,1
"3617",2015,329,NA,-606.5128,0,1
"3618",2016,329,NA,-1060.848,0,1
"3619",2017,329,NA,-956.839,0,1
"3620",2007,330,NA,1105.704,0,0
"3621",2008,330,NA,988.9225,0,0
"3622",2009,330,NA,1340.04,0,0
"3623",2010,330,NA,874.0068,0,0
"3624",2011,330,NA,-18.54517,0,0
"3625",2012,330,NA,465.9998,0,0
"3626",2013,330,NA,-207.1698,0,1
"3627",2014,330,NA,-290.3483,0,1
"3628",2015,330,NA,-532.7625,0,1
"3629",2016,330,NA,-980.4171,0,1
"3630",2017,330,NA,-976.5125,0,1
"3631",2007,331,NA,1145.678,0,0
"3632",2008,331,NA,922.5543,0,0
"3633",2009,331,NA,1135.656,0,0
"3634",2010,331,NA,794.8203,0,0
"3635",2011,331,NA,39.17212,0,0
"3636",2012,331,NA,381.4197,0,0
"3637",2013,331,NA,-340.2435,0,1
"3638",2014,331,NA,-335.5276,0,1
"3639",2015,331,NA,-458.6215,0,1
"3640",2016,331,NA,-1142.942,0,1
"3641",2017,331,NA,-841.3933,0,1
"3642",2007,332,NA,1040.183,0,0
"3643",2008,332,NA,888.478,0,0
"3644",2009,332,NA,1181.058,0,0
"3645",2010,332,NA,832.9153,0,0
"3646",2011,332,NA,14.34229,0,0
"3647",2012,332,NA,406.0222,0,0
"3648",2013,332,NA,-254.293,0,1
"3649",2014,332,NA,-293.7054,0,1
"3650",2015,332,NA,-606.1255,0,1
"3651",2016,332,NA,-1195.712,0,1
"3652",2017,332,NA,-853.0103,0,1
"3653",2007,333,NA,1050.663,0,0
"3654",2008,333,NA,816.5918,0,0
"3655",2009,333,NA,1199.498,0,0
"3656",2010,333,NA,604.1077,0,0
"3657",2011,333,NA,17.15942,0,0
"3658",2012,333,NA,357.812,0,0
"3659",2013,333,NA,-277.2689,0,1
"3660",2014,333,NA,-192.3311,0,1
"3661",2015,333,NA,-517.114,0,1
"3662",2016,333,NA,-1032.604,0,1
"3663",2017,333,NA,-938.2976,0,1
"3664",2007,334,NA,1148.435,0,0
"3665",2008,334,NA,744.7892,0,0
"3666",2009,334,NA,1069.808,0,0
"3667",2010,334,NA,908.616,0,0
"3668",2011,334,NA,93.00867,0,0
"3669",2012,334,NA,374.8569,0,0
"3670",2013,334,NA,-219.9917,0,1
"3671",2014,334,NA,-24.78296,0,1
"3672",2015,334,NA,-471.8765,0,1
"3673",2016,334,NA,-1236.048,0,1
"3674",2017,334,NA,-916.0498,0,1
"3675",2007,335,NA,1033.828,0,0
"3676",2008,335,NA,904.9821,0,0
"3677",2009,335,NA,1091.091,0,0
"3678",2010,335,NA,868.8418,0,0
"3679",2011,335,NA,194.5287,0,0
"3680",2012,335,NA,188.5181,0,0
"3681",2013,335,NA,-313.9598,0,1
"3682",2014,335,NA,-305.755,0,1
"3683",2015,335,NA,-423.5266,0,1
"3684",2016,335,NA,-999.2399,0,1
"3685",2017,335,NA,-1124.622,0,1
"3686",2007,336,NA,1213.758,0,0
"3687",2008,336,NA,847.6731,0,0
"3688",2009,336,NA,1184.733,0,0
"3689",2010,336,NA,797.3442,0,0
"3690",2011,336,NA,31.36157,0,0
"3691",2012,336,NA,445.114,0,0
"3692",2013,336,NA,-245.8552,0,1
"3693",2014,336,NA,-193.3242,0,1
"3694",2015,336,NA,-506.3163,0,1
"3695",2016,336,NA,-1296.893,0,1
"3696",2017,336,NA,-990.5388,0,1
"3697",2007,337,NA,993.0088,0,0
"3698",2008,337,NA,870.0306,0,0
"3699",2009,337,NA,1001.377,0,0
"3700",2010,337,NA,548.1735,0,0
"3701",2011,337,NA,-24.44739,0,0
"3702",2012,337,NA,316.2642,0,0
"3703",2013,337,NA,-379.0254,0,1
"3704",2014,337,NA,-224.6271,0,1
"3705",2015,337,NA,-493.5782,0,1
"3706",2016,337,NA,-1026.173,0,1
"3707",2017,337,NA,-1038.976,0,1
"3708",2007,338,NA,1116.553,0,0
"3709",2008,338,NA,606.5812,0,0
"3710",2009,338,NA,1191.07,0,0
"3711",2010,338,NA,869.8145,0,0
"3712",2011,338,NA,14.17188,0,0
"3713",2012,338,NA,402.8484,0,0
"3714",2013,338,NA,-188.5406,0,1
"3715",2014,338,NA,31.38965,0,1
"3716",2015,338,NA,-480.6532,0,1
"3717",2016,338,NA,-1176.31,0,1
"3718",2017,338,NA,-998.745,0,1
"3719",2007,339,NA,1033.593,0,0
"3720",2008,339,NA,785.0833,0,0
"3721",2009,339,NA,1225.308,0,0
"3722",2010,339,NA,657.5431,0,0
"3723",2011,339,NA,-1.660034,0,0
"3724",2012,339,NA,489.7202,0,0
"3725",2013,339,NA,-327.2766,0,1
"3726",2014,339,NA,-178.949,0,1
"3727",2015,339,NA,-290.9761,0,1
"3728",2016,339,NA,-1095.607,0,1
"3729",2017,339,NA,-1086.617,0,1
"3730",2007,340,NA,726.9366,0,0
"3731",2008,340,NA,798.4044,0,0
"3732",2009,340,NA,993.0804,0,0
"3733",2010,340,NA,851.5981,0,0
"3734",2011,340,NA,53.01501,0,0
"3735",2012,340,NA,254.9594,0,0
"3736",2013,340,NA,-393.332,0,1
"3737",2014,340,NA,-91.2251,0,1
"3738",2015,340,NA,-465.6117,0,1
"3739",2016,340,NA,-1018.887,0,1
"3740",2017,340,NA,-1003.424,0,1
"3741",2007,341,NA,1073.74,0,0
"3742",2008,341,NA,669.9634,0,0
"3743",2009,341,NA,1090.281,0,0
"3744",2010,341,NA,874.6387,0,0
"3745",2011,341,NA,152.9346,0,0
"3746",2012,341,NA,456.3484,0,0
"3747",2013,341,NA,-386.6078,0,1
"3748",2014,341,NA,-220.7852,0,1
"3749",2015,341,NA,-625.7915,0,1
"3750",2016,341,NA,-1161.278,0,1
"3751",2017,341,NA,-1175.16,0,1
"3752",2007,342,NA,1055.428,0,0
"3753",2008,342,NA,709.1144,0,0
"3754",2009,342,NA,1098.309,0,0
"3755",2010,342,NA,803.0103,0,0
"3756",2011,342,NA,-44.43604,0,0
"3757",2012,342,NA,377.1843,0,0
"3758",2013,342,NA,-256.1766,0,1
"3759",2014,342,NA,-152.6382,0,1
"3760",2015,342,NA,-580.4261,0,1
"3761",2016,342,NA,-1029.561,0,1
"3762",2017,342,NA,-981.1495,0,1
"3763",2007,343,NA,1153.666,0,0
"3764",2008,343,NA,859.4575,0,0
"3765",2009,343,NA,1052.675,0,0
"3766",2010,343,NA,768.0316,0,0
"3767",2011,343,NA,-84.34998,0,0
"3768",2012,343,NA,491.8464,0,0
"3769",2013,343,NA,-343.7565,0,1
"3770",2014,343,NA,-98.5625,0,1
"3771",2015,343,NA,-282.8997,0,1
"3772",2016,343,NA,-1173.714,0,1
"3773",2017,343,NA,-879.1714,0,1
"3774",2007,344,NA,1069.538,0,0
"3775",2008,344,NA,720.5696,0,0
"3776",2009,344,NA,1226.761,0,0
"3777",2010,344,NA,901.124,0,0
"3778",2011,344,NA,-112.3677,0,0
"3779",2012,344,NA,645.3633,0,0
"3780",2013,344,NA,-227.9731,0,1
"3781",2014,344,NA,-170.5188,0,1
"3782",2015,344,NA,-450.4653,0,1
"3783",2016,344,NA,-1140.7,0,1
"3784",2017,344,NA,-1156.734,0,1
"3785",2007,345,NA,1122.148,0,0
"3786",2008,345,NA,880.0754,0,0
"3787",2009,345,NA,1120.819,0,0
"3788",2010,345,NA,771.9594,0,0
"3789",2011,345,NA,164.9656,0,0
"3790",2012,345,NA,240.4733,0,0
"3791",2013,345,NA,-306.5801,0,1
"3792",2014,345,NA,-240.9221,0,1
"3793",2015,345,NA,-667.3431,0,1
"3794",2016,345,NA,-1123.152,0,1
"3795",2017,345,NA,-1067.665,0,1
"3796",2007,346,NA,1060.532,0,0
"3797",2008,346,NA,870.4983,0,0
"3798",2009,346,NA,1275.62,0,0
"3799",2010,346,NA,959.6899,0,0
"3800",2011,346,NA,-28.51941,0,0
"3801",2012,346,NA,384.2559,0,0
"3802",2013,346,NA,-248.9946,0,1
"3803",2014,346,NA,-247.4435,0,1
"3804",2015,346,NA,-579.6013,0,1
"3805",2016,346,NA,-1021.266,0,1
"3806",2017,346,NA,-996.2432,0,1
"3807",2007,347,NA,961.7531,0,0
"3808",2008,347,NA,806.6212,0,0
"3809",2009,347,NA,1006.732,0,0
"3810",2010,347,NA,700.0029,0,0
"3811",2011,347,NA,82.90967,0,0
"3812",2012,347,NA,409.6353,0,0
"3813",2013,347,NA,-362.7568,0,1
"3814",2014,347,NA,-140.2007,0,1
"3815",2015,347,NA,-339.9514,0,1
"3816",2016,347,NA,-1222.788,0,1
"3817",2017,347,NA,-1049.143,0,1
"3818",2007,348,NA,835.7679,0,0
"3819",2008,348,NA,699.051,0,0
"3820",2009,348,NA,1201.648,0,0
"3821",2010,348,NA,626.6744,0,0
"3822",2011,348,NA,8.303955,0,0
"3823",2012,348,NA,348.1309,0,0
"3824",2013,348,NA,-252.8263,0,1
"3825",2014,348,NA,-241.1246,0,1
"3826",2015,348,NA,-509.4558,0,1
"3827",2016,348,NA,-1172.147,0,1
"3828",2017,348,NA,-1103.403,0,1
"3829",2007,349,NA,1080.522,0,0
"3830",2008,349,NA,721.5342,0,0
"3831",2009,349,NA,1155.72,0,0
"3832",2010,349,NA,553.338,0,0
"3833",2011,349,NA,-95.61536,0,0
"3834",2012,349,NA,358.5916,0,0
"3835",2013,349,NA,-206.1051,0,1
"3836",2014,349,NA,-221.283,0,1
"3837",2015,349,NA,-469.2826,0,1
"3838",2016,349,NA,-971.7739,0,1
"3839",2017,349,NA,-938.6414,0,1
"3840",2007,350,NA,1098.146,0,0
"3841",2008,350,NA,868.5255,0,0
"3842",2009,350,NA,1219.983,0,0
"3843",2010,350,NA,935.2041,0,0
"3844",2011,350,NA,7.93042,0,0
"3845",2012,350,NA,416.5386,0,0
"3846",2013,350,NA,-365.2523,0,1
"3847",2014,350,NA,-167.2852,0,1
"3848",2015,350,NA,-596.4817,0,1
"3849",2016,350,NA,-1210.007,0,1
"3850",2017,350,NA,-830.0322,0,1
"3851",2007,351,NA,989.8315,0,0
"3852",2008,351,NA,820.9019,0,0
"3853",2009,351,NA,1153.109,0,0
"3854",2010,351,NA,786.619,0,0
"3855",2011,351,NA,56.91003,0,0
"3856",2012,351,NA,511.3696,0,0
"3857",2013,351,NA,-237.9308,0,1
"3858",2014,351,NA,-311.1428,0,1
"3859",2015,351,NA,-540.8793,0,1
"3860",2016,351,NA,-1150.92,0,1
"3861",2017,351,NA,-1197.856,0,1
"3862",2007,352,NA,1075.177,0,0
"3863",2008,352,NA,817.234,0,0
"3864",2009,352,NA,902.8611,0,0
"3865",2010,352,NA,753.257,0,0
"3866",2011,352,NA,2.03833,0,0
"3867",2012,352,NA,436.8037,0,0
"3868",2013,352,NA,-497.27,0,1
"3869",2014,352,NA,-22.5603,0,1
"3870",2015,352,NA,-597.4363,0,1
"3871",2016,352,NA,-1142.483,0,1
"3872",2017,352,NA,-998.0118,0,1
"3873",2007,353,NA,1028.222,0,0
"3874",2008,353,NA,882.5625,0,0
"3875",2009,353,NA,1244.893,0,0
"3876",2010,353,NA,975.9028,0,0
"3877",2011,353,NA,-156.0043,0,0
"3878",2012,353,NA,512.9377,0,0
"3879",2013,353,NA,-307.067,0,1
"3880",2014,353,NA,-134.5542,0,1
"3881",2015,353,NA,-309.6797,0,1
"3882",2016,353,NA,-1146.745,0,1
"3883",2017,353,NA,-1097.393,0,1
"3884",2007,354,NA,950.0022,0,0
"3885",2008,354,NA,772.2496,0,0
"3886",2009,354,NA,1099.227,0,0
"3887",2010,354,NA,762.9021,0,0
"3888",2011,354,NA,72.78516,0,0
"3889",2012,354,NA,441.0869,0,0
"3890",2013,354,NA,-229.5992,0,1
"3891",2014,354,NA,-46.66431,0,1
"3892",2015,354,NA,-443.4377,0,1
"3893",2016,354,NA,-1197.601,0,1
"3894",2017,354,NA,-902.6516,0,1
"3895",2007,355,NA,1112.202,0,0
"3896",2008,355,NA,705.7526,0,0
"3897",2009,355,NA,1071.367,0,0
"3898",2010,355,NA,928.916,0,0
"3899",2011,355,NA,168.2054,0,0
"3900",2012,355,NA,393.2854,0,0
"3901",2013,355,NA,-227.738,0,1
"3902",2014,355,NA,-180.606,0,1
"3903",2015,355,NA,-526.7253,0,1
"3904",2016,355,NA,-1168.904,0,1
"3905",2017,355,NA,-943.1895,0,1
"3906",2007,356,NA,1074.072,0,0
"3907",2008,356,NA,695.8816,0,0
"3908",2009,356,NA,1098.475,0,0
"3909",2010,356,NA,911.6641,0,0
"3910",2011,356,NA,279.9595,0,0
"3911",2012,356,NA,283.5583,0,0
"3912",2013,356,NA,-113.8063,0,1
"3913",2014,356,NA,-343.907,0,1
"3914",2015,356,NA,-574.934,0,1
"3915",2016,356,NA,-1025.551,0,1
"3916",2017,356,NA,-1079.242,0,1
"3917",2007,357,NA,915.0072,0,0
"3918",2008,357,NA,899.3097,0,0
"3919",2009,357,NA,991.4951,0,0
"3920",2010,357,NA,765.3666,0,0
"3921",2011,357,NA,-44.02795,0,0
"3922",2012,357,NA,501.9341,0,0
"3923",2013,357,NA,-232.8329,0,1
"3924",2014,357,NA,-132.5898,0,1
"3925",2015,357,NA,-510.036,0,1
"3926",2016,357,NA,-1074.091,0,1
"3927",2017,357,NA,-1070.676,0,1
"3928",2007,358,NA,1008.993,0,0
"3929",2008,358,NA,858.1343,0,0
"3930",2009,358,NA,1090.5,0,0
"3931",2010,358,NA,770.845,0,0
"3932",2011,358,NA,181.5762,0,0
"3933",2012,358,NA,376.3398,0,0
"3934",2013,358,NA,-383.6716,0,1
"3935",2014,358,NA,-81.99805,0,1
"3936",2015,358,NA,-782.1812,0,1
"3937",2016,358,NA,-953.838,0,1
"3938",2017,358,NA,-1056.495,0,1
"3939",2007,359,NA,958.9552,0,0
"3940",2008,359,NA,852.037,0,0
"3941",2009,359,NA,1056.605,0,0
"3942",2010,359,NA,779.6176,0,0
"3943",2011,359,NA,212.286,0,0
"3944",2012,359,NA,346.8716,0,0
"3945",2013,359,NA,-411.6694,0,1
"3946",2014,359,NA,-121.0649,0,1
"3947",2015,359,NA,-431.562,0,1
"3948",2016,359,NA,-1161.202,0,1
"3949",2017,359,NA,-1099.119,0,1
"3950",2007,360,NA,936.7874,0,0
"3951",2008,360,NA,949.6937,0,0
"3952",2009,360,NA,1133.826,0,0
"3953",2010,360,NA,835.3237,0,0
"3954",2011,360,NA,-25.29675,0,0
"3955",2012,360,NA,587.8965,0,0
"3956",2013,360,NA,-281.1257,0,1
"3957",2014,360,NA,-197.6162,0,1
"3958",2015,360,NA,-604.0264,0,1
"3959",2016,360,NA,-1259.63,0,1
"3960",2017,360,NA,-944.7778,0,1
"3961",2007,361,NA,1136.557,0,0
"3962",2008,361,NA,744.0039,0,0
"3963",2009,361,NA,918.0507,0,0
"3964",2010,361,NA,862.8254,0,0
"3965",2011,361,NA,187.0378,0,0
"3966",2012,361,NA,362.7197,0,0
"3967",2013,361,NA,-286.7837,0,1
"3968",2014,361,NA,-149.2783,0,1
"3969",2015,361,NA,-597.3068,0,1
"3970",2016,361,NA,-1243.732,0,1
"3971",2017,361,NA,-1085.485,0,1
"3972",2007,362,NA,1035.32,0,0
"3973",2008,362,NA,726.4838,0,0
"3974",2009,362,NA,1272.388,0,0
"3975",2010,362,NA,797.2289,0,0
"3976",2011,362,NA,100.0676,0,0
"3977",2012,362,NA,354.8452,0,0
"3978",2013,362,NA,-386.6243,0,1
"3979",2014,362,NA,7.804199,0,1
"3980",2015,362,NA,-391.4214,0,1
"3981",2016,362,NA,-1160.618,0,1
"3982",2017,362,NA,-1094.817,0,1
"3983",2007,363,NA,1144.759,0,0
"3984",2008,363,NA,714.4786,0,0
"3985",2009,363,NA,1107.857,0,0
"3986",2010,363,NA,717.6028,0,0
"3987",2011,363,NA,71.49707,0,0
"3988",2012,363,NA,438.4592,0,0
"3989",2013,363,NA,-438.0281,0,1
"3990",2014,363,NA,-92.09644,0,1
"3991",2015,363,NA,-463.8746,0,1
"3992",2016,363,NA,-1119.672,0,1
"3993",2017,363,NA,-1009.24,0,1
"3994",2007,364,NA,1022.703,0,0
"3995",2008,364,NA,768.6396,0,0
"3996",2009,364,NA,1079.356,0,0
"3997",2010,364,NA,665.7941,0,0
"3998",2011,364,NA,-55.01758,0,0
"3999",2012,364,NA,358.377,0,0
"4000",2013,364,NA,-210.3776,0,1
"4001",2014,364,NA,43.99658,0,1
"4002",2015,364,NA,-649.5596,0,1
"4003",2016,364,NA,-1083.724,0,1
"4004",2017,364,NA,-1132.541,0,1
"4005",2007,365,NA,1166.248,0,0
"4006",2008,365,NA,726.9922,0,0
"4007",2009,365,NA,1153.709,0,0
"4008",2010,365,NA,746.9355,0,0
"4009",2011,365,NA,231.5295,0,0
"4010",2012,365,NA,546.958,0,0
"4011",2013,365,NA,-389.8817,0,1
"4012",2014,365,NA,-247.2415,0,1
"4013",2015,365,NA,-517.946,0,1
"4014",2016,365,NA,-965.7838,0,1
"4015",2017,365,NA,-1060.275,0,1
"4016",2007,366,NA,1099.932,0,0
"4017",2008,366,NA,935.8002,0,0
"4018",2009,366,NA,1272.063,0,0
"4019",2010,366,NA,774.8248,0,0
"4020",2011,366,NA,3.495972,0,0
"4021",2012,366,NA,448.3914,0,0
"4022",2013,366,NA,-177.146,0,1
"4023",2014,366,NA,-135.9944,0,1
"4024",2015,366,NA,-354.2434,0,1
"4025",2016,366,NA,-1080.327,0,1
"4026",2017,366,NA,-1047.181,0,1
"4027",2007,367,NA,1095.291,0,0
"4028",2008,367,NA,877.3988,0,0
"4029",2009,367,NA,939.6281,0,0
"4030",2010,367,NA,900.1387,0,0
"4031",2011,367,NA,29.81799,0,0
"4032",2012,367,NA,370.6172,0,0
"4033",2013,367,NA,-339.9414,0,1
"4034",2014,367,NA,-228.2573,0,1
"4035",2015,367,NA,-420.7734,0,1
"4036",2016,367,NA,-1028.943,0,1
"4037",2017,367,NA,-974.9805,0,1
"4038",2007,368,NA,796.4448,0,0
"4039",2008,368,NA,751.8512,0,0
"4040",2009,368,NA,973.3927,0,0
"4041",2010,368,NA,748.9163,0,0
"4042",2011,368,NA,5.059937,0,0
"4043",2012,368,NA,485.2793,0,0
"4044",2013,368,NA,-368.6936,0,1
"4045",2014,368,NA,-95.61987,0,1
"4046",2015,368,NA,-467.2075,0,1
"4047",2016,368,NA,-906.0978,0,1
"4048",2017,368,NA,-927.4365,0,1
"4049",2007,369,NA,1119.591,0,0
"4050",2008,369,NA,724.7345,0,0
"4051",2009,369,NA,1122.663,0,0
"4052",2010,369,NA,921.3032,0,0
"4053",2011,369,NA,93.93164,0,0
"4054",2012,369,NA,390.5942,0,0
"4055",2013,369,NA,-366.3333,0,1
"4056",2014,369,NA,-76.78711,0,1
"4057",2015,369,NA,-695.1973,0,1
"4058",2016,369,NA,-1060.274,0,1
"4059",2017,369,NA,-830.1394,0,1
"4060",2007,370,NA,927.4143,0,0
"4061",2008,370,NA,808.8669,0,0
"4062",2009,370,NA,1067.833,0,0
"4063",2010,370,NA,863.1199,0,0
"4064",2011,370,NA,-24.18982,0,0
"4065",2012,370,NA,478.0332,0,0
"4066",2013,370,NA,-285.8306,0,1
"4067",2014,370,NA,-140.188,0,1
"4068",2015,370,NA,-679.1791,0,1
"4069",2016,370,NA,-1022.403,0,1
"4070",2017,370,NA,-1001.771,0,1
"4071",2007,371,NA,874.0604,0,0
"4072",2008,371,NA,675.0863,0,0
"4073",2009,371,NA,1148.977,0,0
"4074",2010,371,NA,939.7534,0,0
"4075",2011,371,NA,10.89636,0,0
"4076",2012,371,NA,486.1411,0,0
"4077",2013,371,NA,-393.5303,0,1
"4078",2014,371,NA,-37.62256,0,1
"4079",2015,371,NA,-570.3579,0,1
"4080",2016,371,NA,-1143.436,0,1
"4081",2017,371,NA,-963.7977,0,1
"4082",2007,372,NA,1004.986,0,0
"4083",2008,372,NA,882.6863,0,0
"4084",2009,372,NA,1122.606,0,0
"4085",2010,372,NA,799.4519,0,0
"4086",2011,372,NA,127.017,0,0
"4087",2012,372,NA,444.1377,0,0
"4088",2013,372,NA,-252.4202,0,1
"4089",2014,372,NA,-249.8104,0,1
"4090",2015,372,NA,-529.5145,0,1
"4091",2016,372,NA,-1074.308,0,1
"4092",2017,372,NA,-1003.777,0,1
"4093",2007,373,NA,1079.987,0,0
"4094",2008,373,NA,937.1437,0,0
"4095",2009,373,NA,1005.695,0,0
"4096",2010,373,NA,819.98,0,0
"4097",2011,373,NA,236.7828,0,0
"4098",2012,373,NA,351.9424,0,0
"4099",2013,373,NA,-309.7896,0,1
"4100",2014,373,NA,-160.9307,0,1
"4101",2015,373,NA,-322.2095,0,1
"4102",2016,373,NA,-1053.32,0,1
"4103",2017,373,NA,-1196.018,0,1
"4104",2007,374,NA,1058.629,0,0
"4105",2008,374,NA,823.3977,0,0
"4106",2009,374,NA,1370.382,0,0
"4107",2010,374,NA,772.8608,0,0
"4108",2011,374,NA,21.99109,0,0
"4109",2012,374,NA,435.1646,0,0
"4110",2013,374,NA,-303.0508,0,1
"4111",2014,374,NA,-259.1821,0,1
"4112",2015,374,NA,-302.9224,0,1
"4113",2016,374,NA,-1278.124,0,1
"4114",2017,374,NA,-1020.473,0,1
"4115",2007,375,NA,1080.791,0,0
"4116",2008,375,NA,997.7578,0,0
"4117",2009,375,NA,1105.452,0,0
"4118",2010,375,NA,802.5298,0,0
"4119",2011,375,NA,-18.96008,0,0
"4120",2012,375,NA,389.1538,0,0
"4121",2013,375,NA,-257.6255,0,1
"4122",2014,375,NA,-194.7444,0,1
"4123",2015,375,NA,-538.1415,0,1
"4124",2016,375,NA,-1220.358,0,1
"4125",2017,375,NA,-955.8905,0,1
"4126",2007,376,NA,1200.404,0,0
"4127",2008,376,NA,1028.845,0,0
"4128",2009,376,NA,915.4598,0,0
"4129",2010,376,NA,863.7881,0,0
"4130",2011,376,NA,-89.72632,0,0
"4131",2012,376,NA,530.8545,0,0
"4132",2013,376,NA,-286.0166,0,1
"4133",2014,376,NA,-14.62061,0,1
"4134",2015,376,NA,-525.0503,0,1
"4135",2016,376,NA,-1134.61,0,1
"4136",2017,376,NA,-1085.12,0,1
"4137",2007,377,NA,937.3057,0,0
"4138",2008,377,NA,829.3153,0,0
"4139",2009,377,NA,1155.145,0,0
"4140",2010,377,NA,772.4591,0,0
"4141",2011,377,NA,13.41675,0,0
"4142",2012,377,NA,385.9717,0,0
"4143",2013,377,NA,-375.5699,0,1
"4144",2014,377,NA,-78.89209,0,1
"4145",2015,377,NA,-482.0232,0,1
"4146",2016,377,NA,-1120.526,0,1
"4147",2017,377,NA,-1194.719,0,1
"4148",2007,378,NA,911.668,0,0
"4149",2008,378,NA,885.4215,0,0
"4150",2009,378,NA,1096.134,0,0
"4151",2010,378,NA,882.6523,0,0
"4152",2011,378,NA,-68.74487,0,0
"4153",2012,378,NA,415.1011,0,0
"4154",2013,378,NA,-363.5638,0,1
"4155",2014,378,NA,-44.87549,0,1
"4156",2015,378,NA,-525.7871,0,1
"4157",2016,378,NA,-1140.234,0,1
"4158",2017,378,NA,-1111.828,0,1
"4159",2007,379,NA,996.6753,0,0
